track_id,track_duration,track_genre,track_listens,split
134052,342,Electronic,Very High,training
134053,355,Electronic,Very High,training
134054,528,Electronic,Very High,training
134073,152,Folk,Very Low,training
134077,160,Folk,Low,training
134084,214,Folk,Low,training
134094,457,Experimental,Low,training
134359,151,Electronic,Very High,training
134384,263,Pop,Very High,training
134385,205,Pop,Very High,training
134388,245,Pop,Very High,training
134389,170,Pop,Very High,validation
134443,164,Instrumental,High,training
134444,240,Instrumental,Very High,validation
134445,254,Instrumental,Very High,training
134446,491,Electronic,High,training
134447,80,Electronic,Very High,training
134448,444,Electronic,Very High,training
134449,234,Instrumental,Very High,training
134452,213,Instrumental,Very High,training
134453,262,Instrumental,Very High,training
134455,214,Instrumental,Very High,training
134486,150,Pop,Medium,training
134509,209,Hip-Hop,Low,validation
134510,210,Hip-Hop,Medium,training
134580,145,Instrumental,Very High,training
134586,162,Instrumental,Very High,validation
134594,368,Rock,Medium,training
134610,223,Hip-Hop,High,training
134631,167,Experimental,Very Low,training
134643,215,Experimental,Medium,training
134790,294,Instrumental,High,training
134791,235,Instrumental,High,training
134792,208,Instrumental,Very High,training
134793,220,Instrumental,Very High,training
134794,299,Instrumental,Very High,training
134795,208,Instrumental,Very High,training
134796,189,Instrumental,Very High,training
134797,226,Instrumental,Very High,training
134801,217,Electronic,Very High,training
134824,111,Hip-Hop,High,training
134825,85,Hip-Hop,High,training
134826,134,Hip-Hop,High,training
134827,140,Hip-Hop,Very High,training
134918,199,International,Very Low,training
134919,286,International,Very Low,training
134922,423,International,Very Low,training
134923,141,International,Very Low,training
134928,192,International,Low,training
134930,242,International,Very Low,training
134931,298,International,Very Low,training
134932,236,International,Very Low,training
134933,225,International,Very Low,training
134934,185,International,Very Low,training
134935,92,International,Very Low,training
134936,153,International,Medium,training
134937,233,International,Very Low,training
134938,168,International,Very Low,validation
134939,117,International,Very Low,training
134940,156,International,Very Low,training
134941,491,International,Low,training
134942,205,International,Low,training
134943,318,International,Very Low,training
134947,266,International,Very Low,training
134948,185,International,Very Low,validation
134949,271,International,Very Low,training
134950,159,International,Very Low,training
134951,252,International,Very Low,training
134952,296,International,Very Low,training
134956,222,International,Very Low,training
134962,280,International,Very Low,training
134979,272,Folk,Very Low,training
134981,347,Folk,Very Low,training
135010,289,Folk,Very Low,training
135028,275,Folk,Very Low,validation
135039,191,Folk,Very Low,training
135043,187,Folk,Very Low,training
135044,274,Folk,Low,training
135054,206,Experimental,Very Low,training
135089,219,Experimental,Low,training
135091,423,Experimental,Very Low,training
135092,359,Experimental,High,training
135219,149,International,High,training
135220,347,International,Medium,validation
135221,494,International,Medium,training
135222,374,International,Medium,training
135223,333,International,Medium,training
135224,300,International,Medium,validation
135225,495,International,Medium,training
135227,313,International,Very High,training
135228,413,International,Very High,training
135229,161,International,Very High,training
135336,139,Pop,Medium,training
135337,198,Pop,High,training
135338,134,Pop,High,training
135339,233,Pop,High,training
135340,171,Pop,High,training
135341,196,Pop,High,training
135342,176,Pop,Very High,validation
135363,143,Rock,High,training
135364,83,Rock,Medium,training
135365,257,Rock,Medium,training
135368,268,Rock,High,training
135370,209,Rock,Very High,training
135371,219,Rock,High,training
135372,214,Rock,Very High,training
135373,190,Rock,Very High,training
135374,272,Rock,Very High,training
135375,201,Rock,Very High,validation
135986,117,Electronic,High,training
135990,149,Electronic,Very High,training
136054,439,Rock,High,training
136094,166,Rock,Medium,training
136134,150,Folk,Low,training
136137,142,Folk,Very Low,training
136138,586,Folk,Very Low,training
136275,154,Rock,Medium,training
136276,300,Instrumental,Very High,training
136320,256,Electronic,High,training
136321,182,Electronic,High,training
136322,240,Electronic,Very High,training
136323,240,Electronic,Very High,training
136324,204,Electronic,High,training
136331,133,Instrumental,Very High,validation
136404,276,Rock,Medium,validation
136424,232,Electronic,High,training
136449,258,Hip-Hop,Medium,validation
136465,147,Hip-Hop,Low,validation
136466,178,Hip-Hop,Low,training
136467,147,Hip-Hop,Medium,training
136468,168,Hip-Hop,High,training
136469,240,Hip-Hop,High,training
136705,189,Rock,High,training
136707,163,Rock,High,training
136708,450,Rock,Very High,training
136709,153,Rock,Very High,training
136928,450,Experimental,Very Low,training
136994,272,International,Very High,training
136995,334,International,Very High,training
137054,372,Electronic,Very High,training
137151,251,Electronic,High,training
137166,224,Instrumental,Medium,training
137168,170,Instrumental,Medium,training
137169,130,Instrumental,Medium,training
137170,214,Instrumental,High,training
137171,184,Instrumental,High,training
137172,174,Instrumental,High,training
137173,221,Instrumental,Very High,validation
137174,161,Instrumental,Very High,training
137175,90,Instrumental,Very High,training
137176,320,Instrumental,Very High,training
137211,182,Rock,Medium,training
137212,203,Rock,High,training
137213,371,Rock,Very High,training
137214,269,Rock,Very High,validation
137356,153,Rock,Very High,training
137417,272,Rock,Medium,training
137418,377,Rock,Very High,training
137419,338,Rock,Medium,training
137423,280,Rock,Medium,validation
137425,330,Rock,High,training
137426,323,Rock,High,training
137462,324,Electronic,High,training
137463,249,Electronic,Very High,training
137484,486,Experimental,Very Low,training
137551,466,Experimental,Very Low,training
137561,512,Experimental,Very Low,training
137563,222,Experimental,Very Low,training
137567,256,Rock,Medium,training
137593,160,Rock,High,training
137624,350,Rock,Medium,training
137627,497,Rock,Medium,training
137630,327,Rock,Medium,training
137631,272,Rock,Medium,training
137632,400,Rock,High,training
137715,174,Rock,Medium,validation
137716,198,Rock,Medium,training
137717,189,Rock,Medium,training
137719,232,Rock,Medium,training
137720,214,Rock,High,training
137721,276,Rock,Medium,validation
137722,217,Rock,Medium,training
137723,251,Rock,High,training
137724,220,Rock,High,training
137725,226,Rock,Very High,training
137895,170,Hip-Hop,Low,training
137896,180,Hip-Hop,Low,training
137898,261,Hip-Hop,Low,training
137899,212,Hip-Hop,Low,training
137900,230,Hip-Hop,Medium,training
137901,235,Hip-Hop,High,training
137907,281,Folk,Very Low,training
137935,127,Rock,High,training
137990,199,Folk,Very Low,training
137998,332,Rock,High,training
138010,438,Rock,Medium,training
138015,198,Folk,Low,training
138016,203,Folk,Very Low,validation
138017,224,Folk,Medium,training
138018,123,Instrumental,Medium,training
138021,144,Instrumental,High,training
138022,337,Instrumental,Medium,training
138023,79,Instrumental,High,training
138024,120,Instrumental,High,training
138025,118,Instrumental,Very High,training
138026,209,Instrumental,Very High,training
138041,207,Pop,Medium,training
138053,82,Rock,Very High,training
138060,160,Rock,Medium,training
138061,216,Rock,Medium,training
138062,298,Pop,Low,training
138063,284,Pop,Very Low,validation
138064,257,Pop,Very Low,training
138065,273,Pop,Low,training
138066,208,Pop,Low,training
138067,208,Pop,Medium,training
138068,221,Pop,Low,training
138069,250,Pop,Medium,training
138070,243,Pop,High,training
138071,235,Pop,High,training
138207,191,Rock,Medium,training
138210,358,Rock,Very High,training
138211,333,Rock,High,training
138212,349,Hip-Hop,Low,training
138213,182,Hip-Hop,Low,training
138215,184,Hip-Hop,Medium,training
138216,204,Hip-Hop,Very High,validation
138217,171,Hip-Hop,High,training
138218,216,Hip-Hop,Very High,validation
138256,518,Experimental,Low,validation
138282,182,Rock,Medium,validation
138306,159,Rock,Medium,validation
138311,184,Rock,Medium,training
138318,225,Rock,Medium,training
138319,169,Rock,High,training
138320,173,Rock,Very High,training
138351,182,Rock,Medium,training
138355,159,Rock,Medium,training
138406,174,Folk,Very Low,validation
138410,176,Folk,Low,training
138413,153,Folk,Very Low,training
138414,162,Folk,Very Low,training
138415,186,Folk,Very Low,training
138416,122,Folk,Low,validation
138578,353,Electronic,Very High,training
138579,378,Electronic,Very High,validation
138580,380,Electronic,Very High,training
139003,181,Instrumental,Very High,training
139043,225,Pop,Very High,training
139110,359,Folk,Very Low,training
139117,466,Rock,High,training
139123,288,Rock,Medium,training
139226,232,Electronic,High,training
139329,419,Experimental,Very Low,training
139330,237,Experimental,Medium,training
139461,200,Rock,Medium,validation
139485,274,Instrumental,High,training
139491,589,Instrumental,Medium,validation
139520,172,Folk,Medium,training
139521,262,Folk,Low,training
139522,279,Folk,Low,training
139523,192,Folk,Low,training
139524,251,Folk,Medium,training
139532,403,Instrumental,Low,training
139534,341,Instrumental,High,training
139536,214,Instrumental,Medium,training
139537,246,Instrumental,High,validation
139637,428,Experimental,Medium,training
139638,194,Experimental,High,training
139663,210,Experimental,Low,training
139681,496,Experimental,Low,validation
139687,359,Experimental,Low,training
139688,359,Experimental,Low,training
139769,190,Rock,Medium,training
139770,245,Rock,High,validation
139771,226,Instrumental,High,validation
139772,233,Instrumental,High,training
139773,336,Instrumental,High,training
139774,136,Instrumental,Very High,validation
139775,192,Instrumental,Very High,training
139776,204,Instrumental,Very High,training
139777,117,Instrumental,Very High,training
139862,207,Experimental,Low,training
139876,421,Experimental,Very Low,validation
139934,324,Electronic,Very High,training
139935,238,Electronic,Very High,training
139936,351,Electronic,Very High,training
139937,411,Electronic,Very High,training
139954,165,Electronic,High,training
139990,276,Electronic,High,training
139991,85,Electronic,Very High,training
139992,66,Electronic,Very High,validation
139993,101,Electronic,Very High,training
139994,157,Electronic,Very High,training
139995,420,Electronic,Very High,training
140043,164,Rock,High,training
140134,216,Electronic,Very High,training
140135,184,Electronic,Very High,training
140258,239,Electronic,Very High,training
140259,199,Electronic,Very High,training
